MRP管理者	転記日付	WBS番号	ネットワーク・指図番号	受領者	品目コード	品目テキスト	計画数	完成数	単位（完成数）	プラント	保管場所	ﾈｯﾄﾜｰｸ完了	指図完了	入出庫伝票	明細	移動タイプ	移動区分	D/C	単価	金額	最低販売単価or製品単価	製品金額合計
B10	20250312	M-0340019-10	000040162926		A00A2110500	HKD-20200GUT10 (M) (K)	2	2.000	PC	P100	1911	X		4908120935	0001	581		S	304707.00000	609414.00000	431000.00000	862000.00000
B10	20250312	M-0340019-20	000040162927		A00A2110600	HKD-20200GUT10 (S) (K)	2	2.000	PC	P100	1911	X		4908120936	0001	581		S	304707.00000	609414.00000	431000.00000	862000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966615	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966616	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966617	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966618	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966619	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966620	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966621	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966622	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966623	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966624	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966625	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966626	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966627	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966628	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966629	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966630	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966631	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966632	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966633	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966634	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966635	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966636	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966637	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966638	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966639	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966640	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966641	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966642	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966643	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966644	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966645	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966646	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966647	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966648	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966649	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966650	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966651	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966652	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966653	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966654	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966655	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966656	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966657	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966658	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966659	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966660	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966661	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966662	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911			5002966663	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010132046		A00A1915000	UG-TB1A (CC)	50	1.000	PC	P100	1911		X	5002966664	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250313		000010131850		A2A884300	KHF-60/120 CE        STD	8	4.000	PC	P100	1911			5002966667	0001	101	F	S	92526.00000	370104.00000	70000.00000	280000.00000
B10	20250313	I-0329548-60	000040158779		A00A2038400	FC-6K-20-S3-03 G1J-OMT3	3	1.000	PC	P100	1911	X		4908122863	0001	581		S	894032.00000	894032.00000	1500000.00000	1500000.00000
B10	20250314		000010131911		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002967012	0001	101	F	S	329184.00000	329184.00000	448000.00000	448000.00000
B10	20250314		000010131911		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002967013	0001	101	F	S	329184.00000	329184.00000	448000.00000	448000.00000
B10	20250314		000010131911		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002967014	0001	101	F	S	329184.00000	329184.00000	448000.00000	448000.00000
B10	20250314		000010131911		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002967015	0001	101	F	S	329184.00000	329184.00000	448000.00000	448000.00000
B10	20250314		000010131911		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002967016	0001	101	F	S	329184.00000	329184.00000	448000.00000	448000.00000
B10	20250314		000010131911		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002967017	0001	101	F	S	329184.00000	329184.00000	448000.00000	448000.00000
B10	20250314		000010131911		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002967018	0001	101	F	S	329184.00000	329184.00000	448000.00000	448000.00000
B10	20250314		000010131911		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002967019	0001	101	F	S	329184.00000	329184.00000	448000.00000	448000.00000
B10	20250314		000010131911		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002967020	0001	101	F	S	329184.00000	329184.00000	448000.00000	448000.00000
B10	20250314		000010131911		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911		X	5002967021	0001	101	F	S	329184.00000	329184.00000	448000.00000	448000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002967991	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002967992	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002967993	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002967994	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002967995	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002967996	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002967997	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002967998	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002967999	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968000	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968001	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968002	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968003	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968004	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968005	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968006	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968007	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968008	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968009	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968010	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968011	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968012	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968013	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968014	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968015	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968016	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968017	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968018	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968019	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968020	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968021	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968022	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968023	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968024	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968025	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968026	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968027	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968028	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968029	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968030	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968031	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968032	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968033	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968034	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968035	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968036	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968037	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968038	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968039	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968040	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968041	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968042	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968043	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968044	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968045	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968046	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968047	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968048	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968049	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968050	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968051	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968052	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968053	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968054	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968055	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968056	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968057	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968058	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968059	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968060	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968061	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968062	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968063	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968064	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968065	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968066	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968067	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968068	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968069	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968070	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968071	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
B10	20250318		000010132379		A00A1915000	UG-TB1A (CC)	100	1.000	PC	P100	1911			5002968072	0001	101	F	S	6623.00000	6623.00000	7000.00000	7000.00000
