MRP管理者	転記日付	WBS番号	ネットワーク・指図番号	受領者	品目コード	品目テキスト	計画数	完成数	単位（完成数）	プラント	保管場所	ﾈｯﾄﾜｰｸ完了	指図完了	入出庫伝票	明細	移動タイプ	移動区分	D/C	単価	金額	最低販売単価or製品単価	製品金額合計
B55	20240828		000010129501		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002910369	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240828		000010129501		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002910370	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240828		000010129501		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002910371	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240828		000010129501		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002910372	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240828		000010129501		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002910373	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240828		000010129501		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002910374	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240828		000010129501		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002910375	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240828		000010129501		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002910376	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240828		000010129501		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002910377	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240828		000010129501		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911		X	5002910378	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240829		000010129503		A3A157200	RS-TYPE ON/OFF  A 30V 10M	2	2.000	PC	P100	1210		X	5002910797	0001	101	F	S	42247.00000	84494.00000	46000.00000	92000.00000
B55	20240829		000010130121		A6A822800	RT-RC 15V  A 10M J	1	1.000	PC	P100	1910		X	5002910756	0001	101	F	S	44018.00000	44018.00000	47000.00000	47000.00000
B58	20240802		000010130204		U00A0328601	＆PV-DISPE S17 LEDﾀｲﾌﾟ	10	10.000	PC	P100	1210		X	5002904091	0001	101	F	S	66521.00000	665210.00000	0.00000	0.00000
B58	20240806		000010130205		U00A0328601	＆PV-DISPE S17 LEDﾀｲﾌﾟ	10	10.000	PC	P100	1210		X	5002904861	0001	101	F	S	66521.00000	665210.00000	0.00000	0.00000
B58	20240809		000010130206		U00A0328601	＆PV-DISPE S17 LEDﾀｲﾌﾟ	10	10.000	PC	P100	1210		X	5002906440	0001	101	F	S	66521.00000	665210.00000	0.00000	0.00000
B58	20240829		000010128325		A00A0110200	TDK 300A IGBT ASSY	3	3.000	PC	P100	1911		X	5002910798	0001	101	F	S	15848.00000	47544.00000	20312.00000	60936.00000
B58	20240829		000010131032		U0A983100	MRT-B FAN SET	30	30.000	PC	P100	1911		X	5002910801	0001	101	F	S	6396.00000	191880.00000	10000.00000	300000.00000
B59	20240828		000010127792		A00A0132401	SS-140GMNE(Ro)_NEC	50	50.000	PC	P100	1911		X	5002910460	0001	101	F	S	29792.00000	1489600.00000	35000.00000	1750000.00000
B59	20240828		000010127791		A00A0132401	SS-140GMNE(Ro)_NEC	50	50.000	PC	P100	1911		X	5002910461	0001	101	F	S	29792.00000	1489600.00000	35000.00000	1750000.00000
B59	20240828		000010126544		A00A0870801	SS-10GM MR ﾓｰﾙﾄﾞｽﾀｰﾀｰ_J	20	20.000	PC	P100	1210		X	5002910384	0001	101	F	S	26812.00000	536240.00000	0.00000	0.00000
B59	20240830		000010129801		A00A0871001	SS-170G1A  STD_J	5	5.000	PC	P100	1911		X	5002911086	0001	101	F	S	66050.00000	330250.00000	199000.00000	995000.00000
B59	20240830		000010128184		A00A0871201	SS-80G1A  STD_J	10	10.000	PC	P100	1910		X	5002911087	0001	101	F	S	50659.00000	506590.00000	56000.00000	560000.00000
B70	20240802		R331417		97K150701	UK-1507BS01	3	3.000	PC	P100	1910		X	5002904088	0001	101	F	S	3348.00000	10044.00000	6720.00000	20160.00000
B70	20240802		R332912		P00A0743900	GK-7439      (GK-595)	3	3.000	PC	P100	1910		X	5002904087	0001	101	F	S	8329.00000	24987.00000	22216.00000	66648.00000
B70	20240802		R332693		P0A222800	MK-2228E    PHASE CONTRL	1	1.000	PC	P100	1910		X	5002904082	0001	101	F	S	16063.00000	16063.00000	56040.00000	56040.00000
B70	20240802		R332691		P0A222800	MK-2228E    PHASE CONTRL	1	1.000	PC	P100	1910		X	5002904084	0001	101	F	S	16063.00000	16063.00000	56040.00000	56040.00000
B70	20240802		R330895		P0A238100	WK-2381B      GUN CONTROL	3	3.000	PC	P100	1910		X	5002904089	0001	101	F	S	38079.00000	114237.00000	76322.00000	228966.00000
B70	20240802		R331418		P0A360010	IK-3600 U10 21EX_DRIVER	5	5.000	PC	P100	1910		X	5002904090	0001	101	F	S	10155.00000	50775.00000	20310.00000	101550.00000
B70	20240802		R331669		P0A557300	MK-5573B     HKD-F CPU	1	1.000	PC	P100	1910		X	5002904083	0001	101	F	S	12777.00000	12777.00000	22968.00000	22968.00000
B70	20240802		R331416		P0A603100	WK-6031A     CPU_PCB	3	3.000	PC	P100	1910		X	5002904085	0001	101	F	S	25555.00000	76665.00000	51110.00000	153330.00000
B70	20240802		R331421		PZZA0177803	IK-1778A S03	3	3.000	PC	P100	1910		X	5002904086	0001	101	F	S	16652.00000	49956.00000	40512.00000	121536.00000
B70	20240821		R332689		P00A0748800	MK-7488,89 RC PAIR(RoHS)	1	1.000	PC	P100	1910		X	5002908011	0001	101	F	S	9280.00000	9280.00000	19000.00000	19000.00000
B70	20240821		R331737		P0A564700	MK-5647B     1PH MOTHER	1	1.000	PC	P100	1910		X	5002908012	0001	101	F	S	14918.00000	14918.00000	30000.00000	30000.00000
B70	20240821		R331642		P0A603100	WK-6031A     CPU_PCB	5	5.000	PC	P100	1910		X	5002908049	0001	101	F	S	25555.00000	127775.00000	51110.00000	255550.00000
B70	20240821		R332319		P0A603400	WK-6034A   GUN_CTL(MAIN)	3	3.000	PC	P100	1910		X	5002908048	0001	101	F	S	23009.00000	69027.00000	46018.00000	138054.00000
B70	20240822		R330897		P00A0762700	WK-7627 RELAY_PCB	5	5.000	PC	P100	1910		X	5002908517	0001	101	F	S	31091.00000	155455.00000	64564.00000	322820.00000
B70	20240822		R333353A		P0A464803	GK-4648AS03   0-60MV/0-5V	4	4.000	PC	P100	1910		X	5002908516	0001	101	F	S	8276.00000	33104.00000	16552.00000	66208.00000
B70	20240822		R333353B		P0A464847	GK-4648AS47  0-12V/0-1.2V	4	4.000	PC	P100	1910		X	5002908515	0001	101	F	S	8436.00000	33744.00000	18000.00000	72000.00000
B82	20240805		000010129105		A00A0207200	#YWE-SR350-AJ0(C)	50	2.000	PC	P100	1910			5002904293	0001	101	F	S	346605.00000	693210.00000	293000.00000	586000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904829	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904830	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904831	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904832	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904833	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904834	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904835	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904836	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904837	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904838	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904839	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904840	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904841	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904842	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904843	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904844	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904845	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904846	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904847	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904848	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904849	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904850	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904851	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904852	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904853	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904854	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904855	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904856	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904857	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904858	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240806		000010129952		A00A1274701	#HKD-15200GU (C) (N)	70	1.000	PC	P100	1944			5002904859	0001	101	F	S	166142.00000	166142.00000	231000.00000	231000.00000
B82	20240809		000010129946		A00A1021101	#HKE-1510G (C) (N)	10	1.000	PC	P100	1944			5002906119	0001	101	F	S	68324.00000	68324.00000	77000.00000	77000.00000
B82	20240809		000010129946		A00A1021101	#HKE-1510G (C) (N)	10	1.000	PC	P100	1944			5002906120	0001	101	F	S	68324.00000	68324.00000	77000.00000	77000.00000
B82	20240809		000010129946		A00A1021101	#HKE-1510G (C) (N)	10	1.000	PC	P100	1944			5002906121	0001	101	F	S	68324.00000	68324.00000	77000.00000	77000.00000
B82	20240809		000010129946		A00A1021101	#HKE-1510G (C) (N)	10	1.000	PC	P100	1944			5002906122	0001	101	F	S	68324.00000	68324.00000	77000.00000	77000.00000
B82	20240809		000010129946		A00A1021101	#HKE-1510G (C) (N)	10	1.000	PC	P100	1944			5002906123	0001	101	F	S	68324.00000	68324.00000	77000.00000	77000.00000
B82	20240809		000010129946		A00A1021101	#HKE-1510G (C) (N)	10	1.000	PC	P100	1944			5002906124	0001	101	F	S	68324.00000	68324.00000	77000.00000	77000.00000
B82	20240809		000010129946		A00A1021101	#HKE-1510G (C) (N)	10	1.000	PC	P100	1944			5002906125	0001	101	F	S	68324.00000	68324.00000	77000.00000	77000.00000
B82	20240809		000010129946		A00A1021101	#HKE-1510G (C) (N)	10	1.000	PC	P100	1944			5002906126	0001	101	F	S	68324.00000	68324.00000	77000.00000	77000.00000
B82	20240809		000010129946		A00A1021101	#HKE-1510G (C) (N)	10	1.000	PC	P100	1944			5002906127	0001	101	F	S	68324.00000	68324.00000	77000.00000	77000.00000
B82	20240809		000010129946		A00A1021101	#HKE-1510G (C) (N)	10	1.000	PC	P100	1944		X	5002906128	0001	101	F	S	68324.00000	68324.00000	77000.00000	77000.00000
B82	20240809		000010129943		A00A1274001	#HKD-155GU (C) (N)	40	1.000	PC	P100	1944			5002906148	0001	101	F	S	68807.00000	68807.00000	99000.00000	99000.00000
B82	20240809		000010129943		A00A1274001	#HKD-155GU (C) (N)	40	1.000	PC	P100	1944			5002906149	0001	101	F	S	68807.00000	68807.00000	99000.00000	99000.00000
B82	20240809		000010129943		A00A1274001	#HKD-155GU (C) (N)	40	1.000	PC	P100	1944			5002906151	0001	101	F	S	68807.00000	68807.00000	99000.00000	99000.00000
