MRP管理者	転記日付	WBS番号	ネットワーク・指図番号	受領者	品目コード	品目テキスト	計画数	完成数	単位（完成数）	プラント	保管場所	ﾈｯﾄﾜｰｸ完了	指図完了	入出庫伝票	明細	移動タイプ	移動区分	D/C	単価	金額	最低販売単価or製品単価	製品金額合計
B10	20250625	I-0337846-10	000040161811		A00A2038400	FC-6K-20-S3-03 G1J-OMT3	3	1.000	PC	P100	1911	X		4908236850	0001	581		S	1244302.00000	1244302.00000	1950000.00000	1950000.00000
B10	20250626		000010131912		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002990916	0001	101	F	S	317045.00000	317045.00000	448000.00000	448000.00000
B10	20250626		000010131912		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002990917	0001	101	F	S	317045.00000	317045.00000	448000.00000	448000.00000
B10	20250626		000010131912		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002990918	0001	101	F	S	317045.00000	317045.00000	448000.00000	448000.00000
B10	20250626		000010131912		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002990919	0001	101	F	S	317045.00000	317045.00000	448000.00000	448000.00000
B10	20250626		000010131912		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002990920	0001	101	F	S	317045.00000	317045.00000	448000.00000	448000.00000
B10	20250626		000010131912		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002990921	0001	101	F	S	317045.00000	317045.00000	448000.00000	448000.00000
B10	20250626		000010131912		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002990922	0001	101	F	S	317045.00000	317045.00000	448000.00000	448000.00000
B10	20250626		000010131912		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002990923	0001	101	F	S	317045.00000	317045.00000	448000.00000	448000.00000
B10	20250626		000010131912		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911			5002990924	0001	101	F	S	317045.00000	317045.00000	448000.00000	448000.00000
B10	20250626		000010131912		A00A1962200	MRT-10015C        STD	10	1.000	PC	P100	1911		X	5002990925	0001	101	F	S	317045.00000	317045.00000	448000.00000	448000.00000
B10	20250626		000010131915		A6A862600	IDKS-40-200T3 L67-70L	16	16.000	PC	P100	1911		X	5002990949	0001	101	F	S	308153.00000	4930448.00000	429000.00000	6864000.00000
B10	20250626		000010132439		U00A0119303	＆PC3-F150V6F8-L-B	1	1.000	PC	P100	1210		X	5002990926	0001	101	F	S	389956.00000	389956.00000	0.00000	0.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991289	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991290	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991291	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991292	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991293	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991294	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991295	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991296	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991297	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991298	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991299	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991300	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991301	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991302	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991303	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991304	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991305	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991306	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991307	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991308	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991309	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991310	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991311	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991312	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991313	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991314	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991315	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991316	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991317	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991318	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991319	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991320	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991321	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991322	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991323	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991324	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991325	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991326	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991327	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991328	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991329	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991330	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991331	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991332	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991333	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991334	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991335	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991336	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911			5002991337	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132804		A00A1915300	UG-TB3 (CC/CV/CW)	50	1.000	PC	P100	1911		X	5002991338	0001	101	F	S	13091.00000	13091.00000	15000.00000	15000.00000
B10	20250627		000010132555		A00A1963600	MRT-15010CY       STD	5	5.000	PC	P100	1911		X	5002991362	0001	101	F	S	315779.00000	1578895.00000	463000.00000	2315000.00000
B10	20250627		000010131948		A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10.000	PC	P100	1911		X	5002991363	0001	101	F	S	206127.00000	2061270.00000	288000.00000	2880000.00000
B10	20250627		000010132309		A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10.000	PC	P100	1911		X	5002991364	0001	101	F	S	206127.00000	2061270.00000	288000.00000	2880000.00000
B10	20250627	I-0337846-20	000040161812		A00A2038400	FC-6K-20-S3-03 G1J-OMT3	4	1.000	PC	P100	1911			4908240042	0001	581		S	1244302.00000	1244302.00000	1950000.00000	1950000.00000
B10	20250630		000010132584		A6A862600	IDKS-40-200T3 L67-70L	20	20.000	PC	P100	1911		X	5002991470	0001	101	F	S	308153.00000	6163060.00000	429000.00000	8580000.00000
B50	20250605	M-0336642-10	000040161439		A00A0241100	MRS-15020CPRT6	1	1.000	PC	P100	1911	X		4908215641	0001	581		S	1311513.00000	1311513.00000	1900000.00000	1900000.00000
B50	20250605	M-0338553-10	000040162145		A00A2105000	MRS-12050PRT	1	1.000	PC	P100	1911	X		4908215642	0001	581		S	2800130.00000	2800130.00000	3900000.00000	3900000.00000
B50	20250616	L-0339297-10	000040162552		A00A2107700	愛知県労働ｾﾝﾀｰ改修部材	1	1.000	PC	P100	1911	X		4908226163	0001	581		S	2999611.00000	2999611.00000	6175000.00000	6175000.00000
B50	20250618	M-0339944-10	000040162898		A00A2109500	MRS-20003(RC10M)	1	1.000	PC	P100	1911	X		4908229432	0001	581		S	712502.00000	712502.00000	980000.00000	980000.00000
B50	20250619	M-0340701-10	000040163286		A00A0211100	MRT-15010BT7 CL(ﾋﾋﾞﾉﾀｲｻｸ)	1	1.000	PC	P100	1911	X		4908230745	0001	581		S	564934.00000	564934.00000	980000.00000	980000.00000
B50	20250620		000010132352		A7A241900	NSW-21EX   (ﾘｮｳｻﾝ STD)	10	10.000	PC	P100	1911		X	5002989566	0001	101	F	S	1133904.00000	11339040.00000	1360000.00000	13600000.00000
B50	20250620	G-0331713-10	000040159321		A00A2058100	KCA4F7-25-3KC	2	2.000	PC	P100	1911	X		4908231851	0001	581		S	1471901.00000	2943802.00000	5500000.00000	11000000.00000
B55	20250612		000010132118		A00A1028900	MRT-RE PANEL	6	6.000	PC	P100	1210		X	5002987615	0001	101	F	S	33867.00000	203202.00000	0.00000	0.00000
B55	20250613		000010132515		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002987768	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250613		000010132515		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002987769	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250613		000010132515		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002987770	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250613		000010132515		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002987771	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250613		000010132515		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002987772	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250613		000010132515		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002987773	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250613		000010132515		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002987774	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250613		000010132515		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002987775	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250613		000010132515		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002987776	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250613		000010132515		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911		X	5002987777	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250613		000010133093		A4A576800	MRT-PR RC BOX 10M	1	1.000	PC	P100	1910		X	5002987876	0001	101	F	S	53177.00000	53177.00000	54000.00000	54000.00000
B55	20250620		000010132604		A00A1028900	MRT-RE PANEL	3	3.000	PC	P100	1210		X	5002989596	0001	101	F	S	33867.00000	101601.00000	0.00000	0.00000
B55	20250620		000010133139		A00A1593100	KTA2F2-15-150 RC CABLE 4M	1	1.000	PC	P100	1910		X	5002989573	0001	101	F	S	14412.00000	14412.00000	20281.00000	20281.00000
B58	20250602		000010132683		U00A0022000	SR500 IGBT ASSY	8	1.000	PC	P100	1910		X	5002984841	0001	101	F	S	7981.00000	7981.00000	15962.00000	15962.00000
B58	20250605		000010132823		A00A0480500	冷却扇 ASSY	3	3.000	PC	P100	1910		X	5002986040	0001	101	F	S	6809.00000	20427.00000	8876.00000	26628.00000
B58	20250612		000010132689		U00A0022000	SR500 IGBT ASSY	8	8.000	PC	P100	1910		X	5002987582	0001	101	F	S	7981.00000	63848.00000	15962.00000	127696.00000
B58	20250617		000010133128		A00A1578900	KSM-10004HAFI FAN UNIT Ro	10	10.000	PC	P100	1910		X	5002988560	0001	101	F	S	9009.00000	90090.00000	18018.00000	180180.00000
